code,country,year,Rank_Ratio_2022,Ratio_green/fossil_for_2022,Rank_Percent_2022,Percent_of_Green_Energy_for_2022,lowcarbon,fossil,Other_renewablesTWh,BiofuelsTWh,SolarTWh,WindTWh,HydroTWh,NuclearTWh,GasTWh,CoalTWh,OilTWh
IRQ,Iraq,2018,68,0.009693903,68,0.960083373,5.80537875,598.86906,0,0,0.99623525,0,4.8091435,0,146.00446,0,452.8646
IRQ,Iraq,2019,68,0.022439613,68,2.194712755,14.0755892,627.26525,0,0,0.9925622,0,13.083027,0,194.92345,0,432.3418
IRQ,Iraq,2020,68,0.02203091,68,2.155601128,11.92224055,541.1597,0,0,0.99162555,0,10.930615,0,184.86945,0,356.29025
IRQ,Iraq,2021,68,0.017154204,68,1.686489996,9.74069767,567.83152,0,0,0.98529667,0,8.755401,0,168.46552,0,399.366
IRQ,Iraq,2022,68,0.015357709,68,1.512541763,9.6861752,630.70442,0,0,1.1008552,0,8.58532,0,188.67082,0,442.0336
IRN,Iran,1965,69,0.055131419,69,5.225076049,5.083498,92.2069137,0,0,0,0,5.083498,0,7.8132787,2.45393,81.939705
IRN,Iran,1966,69,0.05431278,69,5.151486437,5.4624734,100.574366,0,0,0,0,5.4624734,0,8.191686,2.69816,89.68452
IRN,Iran,1967,69,0.05308854,69,5.041222851,5.880653,110.770667,0,0,0,0,5.880653,0,8.587943,2.97728,99.205444
IRN,Iran,1968,69,0.051875712,69,4.931734018,6.324969,121.925439,0,0,0,0,6.324969,0,9.173319,3.27966,109.47246
IRN,Iran,1969,69,0.050829809,69,4.837111425,6.8084893,133.9467818,0,0,0,0,6.8084893,0,10.763926,3.6169298,119.565926
IRN,Iran,1970,69,0.046192519,69,4.415298122,7.3312144,158.709995,0,0,0,0,7.3312144,0,25.524555,3.98909,129.19635
IRN,Iran,1971,69,0.045287657,69,4.332554443,7.8800755,174.0005126,0,0,0,0,7.8800755,0,29.54346,2.8104126,141.64664
IRN,Iran,1972,69,0.052841563,69,5.018947298,10.349949,195.867578,0,0,0,0,10.349949,0,33.817947,4.391081,157.65855
IRN,Iran,1973,69,0.036889461,69,3.557704287,8.768707,237.7022274,0,0,0,0,8.768707,0,41.07707,7.3832474,189.24191
IRN,Iran,1974,69,0.035793081,69,3.45562074,9.657339,269.810222,0,0,0,0,9.657339,0,41.76508,8.086142,219.959
IRN,Iran,1975,69,0.03214138,69,3.114048161,10.14086,315.507925,0,0,0,0,10.14086,0,42.60883,14.979475,257.91962
IRN,Iran,1976,69,0.031941151,69,3.095249294,11.343127,355.125804,0,0,0,0,11.343127,0,47.99568,14.805024,292.3251
IRN,Iran,1977,69,0.029071416,69,2.825014408,11.722101,403.217411,0,0,0,0,11.722101,0,49.080723,14.977358,339.15933
IRN,Iran,1978,69,0.047405614,69,4.526003395,18.360706,387.310797,0,0,0,0,18.360706,0,38.008427,9.15167,340.1507
IRN,Iran,1979,69,0.037713311,69,3.634270747,15.916967,422.051696,0,0,0,0,15.916967,0,50.920696,13.20983,357.92117
IRN,Iran,1980,69,0.042369457,69,4.06472547,16.505033,389.550262,0,0,0,0,16.505033,0,45.35404,13.911492,330.28473
IRN,Iran,1981,69,0.046264962,69,4.421916451,18.020933,389.515781,0,0,0,0,18.020933,0,49.280403,11.616998,328.61838
IRN,Iran,1982,69,0.042875069,69,4.111237279,18.909567,441.038758,0,0,0,0,18.909567,0,67.49103,15.668668,357.87906
IRN,Iran,1983,69,0.035073086,69,3.388464698,18.504456,527.597028,0,0,0,0,18.504456,0,77.13311,14.783498,435.68042
IRN,Iran,1984,69,0.030203048,69,2.931756804,17.302189,572.862349,0,0,0,0,17.302189,0,89.78872,11.429499,471.64413
IRN,Iran,1985,69,0.027842507,69,2.708830082,17.443277,626.498073,0,0,0,0,17.443277,0,96.86437,11.244663,518.38904
IRN,Iran,1986,69,0.035792957,69,3.45560925,20.846773,582.426673,0,0,0,0,20.846773,0,93.05474,11.074993,478.29694
IRN,Iran,1987,69,0.037059087,69,3.573478803,23.111826,623.64802,0,0,0,0,23.111826,0,113.91767,10.89417,498.83618
IRN,Iran,1988,69,0.038387099,69,3.696800443,24.383333,635.196035,0,0,0,0,24.383333,0,123.674675,11.242,500.27936
IRN,Iran,1989,69,0.028394427,69,2.761044427,19.90645,701.06891,0,0,0,0,19.90645,0,156.16835,8.25916,536.6414
IRN,Iran,1990,69,0.02764625,69,2.690249728,21.825539,789.457472,0,0,0,0,21.825539,0,227.9851,8.261172,553.2112
IRN,Iran,1991,69,0.019197431,69,1.883583107,16.579838,863.648804,0,0,0,0,16.579838,0,265.31036,11.791994,586.54645
IRN,Iran,1992,69,0.028763376,69,2.795917579,27.216127,946.207668,0,0,0,0,27.216127,0,305.18286,10.385508,630.6393
IRN,Iran,1993,69,0.035816339,69,3.457788567,31.145967,869.602196,0,0,0,0,31.145967,0,165.13165,12.766506,691.70404
IRN,Iran,1994,69,0.02063168,69,2.021461878,20.391397,988.353671,0,0,0,0,20.391397,0,261.0528,12.817841,714.48303
IRN,Iran,1995,69,0.023817122,69,2.326306261,24.61102,1033.333087,0,0,0,0,24.61102,0,318.67996,12.004997,702.64813
IRN,Iran,1996,69,0.023170723,69,2.264599871,26.062902,1124.82041,0,0,0,0,26.062902,0,374.79382,12.55833,737.46826
IRN,Iran,1997,69,0.015033352,69,1.481069792,17.567472,1168.566503,0,0,0,0,17.567472,0,397.5235,12.872003,758.171
IRN,Iran,1998,69,0.018248375,69,1.792133938,22.141935,1213.364772,0,0,0,0,22.141935,0,462.31348,14.989162,736.06213
IRN,Iran,1999,69,0.011632448,69,1.149868996,15.31129072,1316.256981,0,0,0,0.10349472,15.207796,0,549.7264,14.264881,752.2657
IRN,Iran,2000,69,0.008148756,69,0.808289084,11.288306,1385.279608,0,0,0,0.10793,11.180376,0,594.40875,15.1596575,775.7112
IRN,Iran,2001,69,0.008249404,69,0.818190844,12.20856533,1479.93296,0,0,0,0.09900333,12.109562,0,665.327,14.8619995,799.74396
IRN,Iran,2002,69,0.014644855,69,1.443347854,23.47414256,1602.893506,0,0,0,0.08844056,23.385702,0,782.20325,14.081556,806.6087
IRN,Iran,2003,69,0.017126019,69,1.683765658,27.88643333,1628.308014,0,0,0,0.08004333,27.80639,0,802.7674,15.257164,810.28345
IRN,Iran,2004,69,0.019205213,69,1.884332255,34.52017354,1797.437723,0,0,0,0.13342054,34.386753,0,932.5601,15.971223,848.9064
IRN,Iran,2005,69,0.021895528,69,2.142638637,41.5736141,1898.726228,0,0,0,0.2030161,41.370598,0,970.46906,18.102768,910.1544
IRN,Iran,2006,69,0.025648788,69,2.500737885,53.02240969,2067.248172,0,0,0.000284542,0.35652915,52.665596,0,1057.84,17.473772,991.9344
IRN,Iran,2007,69,0.023233916,69,2.270635864,51.17993669,2202.811445,0,0,0.000282761,0.39841193,50.781242,0,1185.5222,18.215395,999.07385
IRN,Iran,2008,69,0.009319189,69,0.923314373,21.45198447,2301.915342,0,0,0.000562011,0.55020946,20.901213,0,1257.8671,14.342342,1029.7059
IRN,Iran,2009,69,0.008226439,69,0.815931645,19.41337792,2359.876362,0.00542675,0,0.000837814,0.63171136,18.775402,0,1347.9441,9.255012,1002.67725
IRN,Iran,2010,69,0.012103308,69,1.195856947,28.95881122,2392.636121,0.032560553,0,0.001942906,0.46907276,28.455235,0,1443.894,13.363621,935.3785
IRN,Iran,2011,69,0.012169951,69,1.202362381,30.41392606,2499.100183,0.07022861,0,0.001931058,0.58483475,29.473465,0.28346664,1531.9261,13.733183,953.4409
IRN,Iran,2012,69,0.015461775,69,1.522634899,38.94936445,2519.074524,0.07214389,0,0.001919356,0.7759677,34.27968,3.8196535,1525.4553,10.651124,982.9681
IRN,Iran,2013,69,0.019892366,69,1.950437806,51.64597691,2596.27116,0.061609443,0,0.001907792,0.59686667,39.856506,11.129087,1538.3448,8.86266,1049.0637
IRN,Iran,2014,69,0.018685322,69,1.834258481,50.56448147,2706.107056,0.14875665,0,0.001896369,0.54181945,39.292755,10.579254,1734.0094,10.552486,961.54517
IRN,Iran,2015,69,0.016722036,69,1.644700871,45.15559968,2700.364907,0.052033056,0,0.004039472,0.37970915,35.68727,9.032548,1840.1948,12.6951065,847.475
IRN,Iran,2016,69,0.020712653,69,2.029234442,58.41748696,2820.376887,0.069589995,0,0.013385193,0.41761777,41.28527,16.631624,1963.1904,10.559657,846.62683
IRN,Iran,2017,69,0.022175007,69,2.169394406,64.78009175,2921.310937,0.078017496,0,0.22835195,0.8462903,45.859352,17.76808,2050.0398,11.981637,859.2895
IRN,Iran,2018,69,0.015177334,69,1.495042661,46.1586404,3041.287732,0.078017496,0,0.5868647,1.9842952,26.028666,17.480797,2126.4338,15.848832,899.0051
IRN,Iran,2019,69,0.034537831,69,3.33847927,108.7655727,3149.172067,0.034111943,0,1.3455929,1.9031719,89.2672,16.215496,2183.8955,18.932867,946.3437
IRN,Iran,2020,69,0.02470545,69,2.41098064,81.45842544,3297.184442,0.07131694,0,1.533406,2.9572015,60.94304,15.953461,2367.6733,21.418182,908.09296
IRN,Iran,2021,69,0.01585872,69,1.561114709,52.46804581,3308.466644,0.071122214,0,1.616114,2.9585476,38.94208,8.880182,2364.6533,19.573114,924.24023
IRN,Iran,2022,69,0.012317396,69,1.216752365,41.08615641,3335.620362,0.071122214,0,1.9052374,3.2499468,19.432703,16.427147,2289.1401,21.138962,1025.3413
OMN,Oman,1965,70,0,70,0,0,0.09738055,0,0,0,0,0,0,0,0,0.09738055
OMN,Oman,1966,70,0,70,0,0,0.12186111,0,0,0,0,0,0,0,0,0.12186111
OMN,Oman,1967,70,0,70,0,0,0.5409833,0,0,0,0,0,0,0,0,0.5409833
OMN,Oman,1968,70,0,70,0,0,0.65190834,0,0,0,0,0,0,0,0,0.65190834
OMN,Oman,1969,70,0,70,0,0,0.9285111,0,0,0,0,0,0,0,0,0.9285111
OMN,Oman,1970,70,0,70,0,0,0.9359056,0,0,0,0,0,0,0,0,0.9359056
OMN,Oman,1971,70,0,70,0,0,15.471502,0,0,0,0,0,0,0,0,15.471502
OMN,Oman,1972,70,0,70,0,0,17.677216,0,0,0,0,0,0,0,0,17.677216
OMN,Oman,1973,70,0,70,0,0,15.375914,0,0,0,0,0,0,0,0,15.375914
OMN,Oman,1974,70,0,70,0,0,14.127883,0,0,0,0,0,0,0,0,14.127883
OMN,Oman,1975,70,0,70,0,0,12.904697,0,0,0,0,0,0,0,0,12.904697
OMN,Oman,1976,70,0,70,0,0,14.856398,0,0,0,0,0,0,0,0,14.856398
OMN,Oman,1977,70,0,70,0,0,14.312169,0,0,0,0,0,0,0,0,14.312169
OMN,Oman,1978,70,0,70,0,0,16.642376,0,0,0,0,0,0,3.025425,0,13.616951
OMN,Oman,1979,70,0,70,0,0,19.173227,0,0,0,0,0,0,5.0895,0,14.083727
OMN,Oman,1980,70,0,70,0,0,17.0583774,0,0,0,0,0,0,6.4608374,0,10.59754
OMN,Oman,1981,70,0,70,0,0,18.027997,0,0,0,0,0,0,7.6154,0,10.412597
OMN,Oman,1982,70,0,70,0,0,19.46502,0,0,0,0,0,0,8.3317,0,11.13332
OMN,Oman,1983,70,0,70,0,0,22.426923,0,0,0,0,0,0,10.348649,0,12.078274
OMN,Oman,1984,70,0,70,0,0,27.808535,0,0,0,0,0,0,13.0065,0,14.802035
OMN,Oman,1985,70,0,70,0,0,32.889906,0,0,0,0,0,0,16.559725,0,16.330181
OMN,Oman,1986,70,0,70,0,0,35.459521,0,0,0,0,0,0,19.358948,0,16.100573
OMN,Oman,1987,70,0,70,0,0,36.958908,0,0,0,0,0,0,21.686924,0,15.271984
OMN,Oman,1988,70,0,70,0,0,37.968848,0,0,0,0,0,0,21.823586,0,16.145262
OMN,Oman,1989,70,0,70,0,0,39.73586,0,0,0,0,0,0,22.648273,0,17.087587
OMN,Oman,1990,70,0,70,0,0,46.577931,0,0,0,0,0,0,24.476725,0,22.101206
OMN,Oman,1991,70,0,70,0,0,60.793541,0,0,0,0,0,0,24.816025,0,35.977516
OMN,Oman,1992,70,0,70,0,0,60.287496,0,0,0,0,0,0,27.12515,0,33.162346
OMN,Oman,1993,70,0,70,0,0,58.153592,0,0,0,0,0,0,26.03185,0,32.121742
OMN,Oman,1994,70,0,70,0,0,54.4813993,0,0,0,0,0,0,27.2571,0.000139299,27.22416
OMN,Oman,1995,70,0,70,0,0,63.82267269,0,0,0,0,0,0,33.344116,7.56944E-05,30.478481
OMN,Oman,1996,70,0,70,0,0,65.47451038,0,0,0,0,0,0,36.43169,0.000048375,29.042772
OMN,Oman,1997,70,0,70,0,0,67.46645201,0,0,0,0,0,0,42.11879,0.000389006,25.347273
OMN,Oman,1998,70,0,70,0,0,69.17986455,0,0,0,0,0,0,43.918964,0.000558547,25.260342
OMN,Oman,1999,70,0,70,0,0,78.62098874,0,0,0,0,0,0,47.032196,6.67361E-05,31.588726
OMN,Oman,2000,70,0,70,0,0,110.9236701,0,0,0,0,0,0,76.75152,0.002903139,34.169247
OMN,Oman,2001,70,0,70,0,0,123.1593456,0,0,0,0,0,0,84.27616,0.001639556,38.881546
OMN,Oman,2002,70,0,70,0,0,132.9988389,0,0,0,0,0,0,88.281784,0.003904917,44.71315
OMN,Oman,2003,70,0,70,0,0,137.960973,0,0,0,0,0,0,95.24595,0,42.715023
OMN,Oman,2004,70,0,70,0,0,128.1746276,0,0,0,0,0,0,86.43484,0.009284611,41.730503
OMN,Oman,2005,70,0,70,0,0,155.0106149,0,0,0,0,0,0,107.78306,0.003650889,47.223904
OMN,Oman,2006,70,0,70,0,0,170.2719442,0,0,0,0,0,0,120.35769,0.035779163,49.878475
OMN,Oman,2007,70,0,70,0,0,172.56382,0,0,0,0,0,0,121.62479,0.008164,50.930866
OMN,Oman,2008,70,0,70,0,0,200.7844302,0,0,0,0,0,0,133.8041,0.013950194,66.96638
OMN,Oman,2009,70,0,70,0,0,199.1977203,0,0,0,0,0,0,135.47403,0.016285306,63.707405
OMN,Oman,2010,70,0,70,0,0,236.9310464,0,0,0,0,0,0,163.80843,0.3446064,72.77801
OMN,Oman,2011,70,0,70,0,0,259.6833533,0,0,0,0,0,0,180.82379,0.11837333,78.74119
OMN,Oman,2012,70,0,70,0,0,283.3028894,0,0,0,0,0,0,197.15591,0.35913944,85.78784
OMN,Oman,2013,70,1.03014E-05,70,0.001030128,0.0032705,317.4815839,0,0,0.0032705,0,0,0,217.27544,0.5224439,99.6837
OMN,Oman,2014,70,1.02944E-05,70,0.001029431,0.003250917,315.7943555,0,0,0.003250917,0,0,0,213.1425,0.41572553,102.23613
OMN,Oman,2015,70,2.95865E-05,70,0.002958567,0.009964,336.7747253,0,0,0.009964,0,0,0,230.46227,0.5721903,105.740265
OMN,Oman,2016,70,3.32602E-05,70,0.003325905,0.01123286,337.72717,0,0,0.01123286,0,0,0,228.57845,0.64058,108.50814
OMN,Oman,2017,70,0.000117196,70,0.01171826,0.04140972,353.3363247,0,0,0.04140972,0,0,0,233.50879,0.8834947,118.94404
OMN,Oman,2018,70,0.000110646,70,0.011063351,0.04156972,375.7010094,0,0,0.04156972,0,0,0,249.96494,0.8663694,124.8697
OMN,Oman,2019,70,0.000178436,70,0.017840412,0.06657158,373.0838924,0,0,0.04363861,0.02293297,0,0,249.96547,0.97515744,122.143265
OMN,Oman,2020,70,0.002314617,70,0.230927183,0.82926664,358.2738196,0,0,0.5553447,0.27392194,0,0,259.1574,1.1217446,97.994675
OMN,Oman,2021,70,0.006391608,70,0.635101443,2.50234358,391.504568,0,0,2.1912208,0.31112278,0,0,279.6692,0.97774804,110.85762
OMN,Oman,2022,70,0.010032462,70,0.993281191,4.12515452,411.180658,0,0,3.8151662,0.30998832,0,0,285.14288,0.97774804,125.06003
BGD,Bangladesh,1965,71,0,71,0,0,0,0,0,0,0,0,0,0,0,0
BGD,Bangladesh,1966,71,0,71,0,0,0,0,0,0,0,0,0,0,0,0
BGD,Bangladesh,1967,71,0,71,0,0,0,0,0,0,0,0,0,0,0,0
BGD,Bangladesh,1968,71,0,71,0,0,0,0,0,0,0,0,0,0,0,0
BGD,Bangladesh,1969,71,0,71,0,0,0,0,0,0,0,0,0,0,0,0
BGD,Bangladesh,1970,71,0,71,0,0,0,0,0,0,0,0,0,0,0,0
BGD,Bangladesh,1971,71,0.04014716,71,3.859757712,0.51747304,12.8894058,0,0,0,0,0.51747304,0,3.667125,1.0869898,8.135291
BGD,Bangladesh,1972,71,0.035266713,71,3.40653402,0.51747304,14.6731294,0,0,0,0,0.51747304,0,3.667125,1.0869864,9.919018
BGD,Bangladesh,1973,71,0.052901864,71,5.024386926,0.9787633,18.50149,0,0,0,0,0.9787633,0,5.880875,1.41251,11.208105
BGD,Bangladesh,1974,71,0.035877187,71,3.463459538,0.71854836,20.0280015,0,0,0,0,0.71854836,0,7.1128745,1.255563,11.659564
BGD,Bangladesh,1975,71,0.064327717,71,6.043976486,1.2892472,20.0418616,0,0,0,0,1.2892472,0,4.956875,1.4531916,13.631795
BGD,Bangladesh,1976,71,0.062339391,71,5.868123811,1.4607527,23.4322582,0,0,0,0,1.4607527,0,7.247625,1.4357582,14.748875
BGD,Bangladesh,1977,71,0.053516267,71,5.079776033,1.2922041,24.146006,0,0,0,0,1.2922041,0,8.1235,1.4997,14.522806
BGD,Bangladesh,1978,71,0.058612308,71,5.536711409,1.4962367,25.5276876,0,0,0,0,1.4962367,0,8.614375,1.4531916,15.460121
BGD,Bangladesh,1979,71,0.061860506,71,5.825671638,1.7357528,28.0591431,0,0,0,0,1.7357528,0,9.865625,1.0811831,17.112335
BGD,Bangladesh,1980,71,0.052198299,71,4.960880356,1.7239248,33.0264557,0,0,0,0,1.7239248,0,12.291124,1.4443297,19.291002
BGD,Bangladesh,1981,71,0.052816094,71,5.016649541,1.8481183,34.9915749,0,0,0,0,1.8481183,0,13.613856,1.4847789,19.89294
BGD,Bangladesh,1982,71,0.039557784,71,3.805251069,1.5465052,39.0948394,0,0,0,0,1.5465052,0,17.674847,1.7986724,19.62132
BGD,Bangladesh,1983,71,0.051200377,71,4.870658184,1.9575269,38.2326656,0,0,0,0,1.9575269,0,19.667185,1.0179856,17.547495
BGD,Bangladesh,1984,71,0.06502605,71,6.105583068,2.6524193,40.79010323,0,0,0,0,2.6524193,0,22.700663,0.40738723,17.682053
BGD,Bangladesh,1985,71,0.047413057,71,4.526681835,2.185215,46.08888686,0,0,0,0,2.185215,0,25.780474,0.56964886,19.738764
BGD,Bangladesh,1986,71,0.025986151,71,2.532797466,1.330645,51.2059284,0,0,0,0,1.330645,0,29.070148,0.8602944,21.275486
BGD,Bangladesh,1987,71,0.027078949,71,2.636501239,1.5287633,56.4557837,0,0,0,0,1.5287633,0,34.155926,1.3543717,20.945486
BGD,Bangladesh,1988,71,0.031894451,71,3.090863656,1.9959676,62.580404,0,0,0,0,1.9959676,0,40.201077,1.395065,20.984262
BGD,Bangladesh,1989,71,0.040667886,71,3.907864077,2.7204301,66.8938156,0,0,0,0,2.7204301,0,42.49867,1.4531916,22.941954
BGD,Bangladesh,1990,71,0.036691319,71,3.539271338,2.6139784,71.2424217,0,0,0,0,2.6139784,0,45.742012,3.2725887,22.227821
BGD,Bangladesh,1991,71,0.036029043,71,3.477609354,2.477957,68.7766535,0,0,0,0,2.477957,0,47.107487,1.0463045,20.622862
BGD,Bangladesh,1992,71,0.03123492,71,3.028885057,2.3537633,75.3567888,0,0,0,0,2.3537633,0,51.370163,0.9823628,23.004263
BGD,Bangladesh,1993,71,0.02149563,71,2.104329112,1.7978494,83.63790254,0,0,0,0,1.7978494,0,57.50253,0.36620554,25.769167
BGD,Bangladesh,1994,71,0.028401151,71,2.761680159,2.5045698,88.18550493,0,0,0,0,2.5045698,0,60.985718,0.34295693,26.85683
BGD,Bangladesh,1995,71,0.010376513,71,1.026994705,1.0999999,106.0086244,0,0,0,0,1.0999999,0,67.42334,3.7317994,34.853485
BGD,Bangladesh,1996,71,0.019862478,71,1.947564322,2.185215,110.0172409,0,0,0,0,2.185215,0,72.36466,2.0461009,35.60648
BGD,Bangladesh,1997,71,0.018365483,71,1.803427529,2.1260753,115.7647335,0,0,0,0,2.1260753,0,71.13274,3.7550595,40.876934
BGD,Bangladesh,1998,71,0.020794856,71,2.037123858,2.557796,123.0013834,0,0,0,0,2.557796,0,76.864456,1.0811714,45.055756
BGD,Bangladesh,1999,71,0.019780988,71,1.939729076,2.463172,124.5221906,0,0,0,0,2.463172,0,83.80357,0.53477055,40.18385
BGD,Bangladesh,2000,71,0.016539842,71,1.627072685,2.2147849,133.9060486,0,0,0,0,2.2147849,0,90.58189,3.8364346,39.487724
BGD,Bangladesh,2001,71,0.019108314,71,1.875003269,2.9172235,152.6677586,0,0,0,0,2.9172235,0,101.43208,4.0689416,47.166737
BGD,Bangladesh,2002,71,0.014213115,71,1.401393352,2.186498883,153.8367104,0,0,0.000291883,0,2.186207,0,106.71138,4.2491364,42.876194
BGD,Bangladesh,2003,71,0.013363577,71,1.318734662,2.174802911,162.74108,0,0,0.002610111,0,2.1721928,0,114.784294,4.063126,43.89366
BGD,Bangladesh,2004,71,0.012513862,71,1.235920059,2.163832239,172.9148246,0,0,0.005475139,0,2.1583571,0,123.40231,4.0689416,45.443573
BGD,Bangladesh,2005,71,0.01149074,71,1.136020333,2.154432611,187.492931,0,0,0.009735611,0,2.144697,0,132.63358,8.347995,46.511356
BGD,Bangladesh,2006,71,0.010593646,71,1.048259745,2.151125834,203.058112,0,0,0.015365195,0.004552639,2.131208,0,143.63368,12.68387,46.740562
BGD,Bangladesh,2007,71,0.010325284,71,1.021976186,2.147860777,208.019539,0,0,0.025448583,0.004524194,2.117888,0,153.36371,10.351397,44.304432
BGD,Bangladesh,2008,71,0.012389803,71,1.223817479,2.720417145,219.569033,0,0,0.042712778,0.008149167,2.6695552,0,163.7642,10.896065,44.908768
BGD,Bangladesh,2009,71,0.005155427,71,0.512898498,1.249810362,242.426154,0.000909778,0,0.07009695,0.014242834,1.1645608,0,187.46738,13.614829,41.343945
BGD,Bangladesh,2010,71,0.008718824,71,0.864346331,2.162397096,248.014762,0.001886592,0,0.12295806,0.014155444,2.023397,0,192.53728,8.675766,46.801716
BGD,Bangladesh,2011,71,0.009612846,71,0.952131907,2.58351776,268.756802,0.002796361,0,0.16110556,0.014069139,2.4055467,0,195.82149,12.915542,60.01977
BGD,Bangladesh,2012,71,0.008199835,71,0.813314441,2.397441385,292.376789,0.003731694,0,0.24924193,0.013983861,2.1304839,0,213.36278,10.657114,68.356895
BGD,Bangladesh,2013,71,0.007743684,71,0.768418005,2.356739083,304.343399,0.004641472,0,0.35311335,0.013847861,1.9851364,0,219.52786,14.760409,70.05513
BGD,Bangladesh,2014,71,0.006343464,71,0.630347848,2.006207971,316.263772,0.005589555,0,0.4522758,0.013764916,1.5345777,0,230.2227,9.351047,76.690025
BGD,Bangladesh,2015,71,0.007790692,71,0.773046645,2.977980461,382.24851,0.011357861,0,0.5342561,0.013683,2.4186835,0,258.54062,30.63301,93.07488
BGD,Bangladesh,2016,71,0.007787305,71,0.772713195,2.982642725,383.013448,0.011900527,0,0.58894557,0.013602028,2.3681946,0,264.50946,23.035818,95.46817
BGD,Bangladesh,2017,71,0.008596904,71,0.852362741,3.439562954,400.093204,0.011900527,0,0.6742672,0.013522027,2.7398732,0,265.92673,25.117134,109.04934
BGD,Bangladesh,2018,71,0.007118343,71,0.706803025,3.042739821,427.450582,0.011900527,0,0.72775495,0.013442944,2.2896414,0,274.29,28.568832,124.59175
BGD,Bangladesh,2019,71,0.006376809,71,0.633640311,3.058568275,479.6393,0.011900527,0,0.86362886,0.013393388,2.1696455,0,309.34378,48.06491,122.23061
BGD,Bangladesh,2020,71,0.006358281,71,0.631810876,2.887832138,454.18441,0.012321916,0,1.0219653,0.013380722,1.8401642,0,299.15314,52.34683,102.68444
BGD,Bangladesh,2021,71,0.007031125,71,0.698203357,3.347710182,476.127238,0.012288249,0,1.5379003,0.013295333,1.7842263,0,305.9589,42.310978,127.85736
BGD,Bangladesh,2022,71,0.007601331,71,0.754398713,3.760699609,494.74222,0.012288249,0,1.7145659,0.01324686,2.0205986,0,291.9801,49.94223,152.81989
SGP,Singapore,1965,72,0,72,0,0,47.888004,0,0,0,0,0,0,0,0.04652,47.841484
SGP,Singapore,1966,72,0,72,0,0,54.74372,0,0,0,0,0,0,0,0.058149997,54.68557
SGP,Singapore,1967,72,0,72,0,0,65.75602,0,0,0,0,0,0,0,0.03489,65.72113
SGP,Singapore,1968,72,0,72,0,0,81.73453,0,0,0,0,0,0,0,0.06978,81.66475
SGP,Singapore,1969,72,0,72,0,0,80.31851,0,0,0,0,0,0,0,0.03489,80.28362
SGP,Singapore,1970,72,0,72,0,0,87.20538,0,0,0,0,0,0,0,0.03489,87.17049
SGP,Singapore,1971,72,0,72,0,0,75.69787111,0,0,0,0,0,0,0,0.04617111,75.6517
SGP,Singapore,1972,72,0,72,0,0,94.78758195,0,0,0,0,0,0,0,0.034831945,94.75275
SGP,Singapore,1973,72,0,72,0,0,89.3266175,0,0,0,0,0,0,0,0.0504975,89.27612
SGP,Singapore,1974,72,0,72,0,0,88.05851666,0,0,0,0,0,0,0,0.061836664,87.99668
SGP,Singapore,1975,72,0,72,0,0,85.98595989,0,0,0,0,0,0,0,0.014839889,85.97112
SGP,Singapore,1976,72,0,72,0,0,101.9918797,0,0,0,0,0,0,0,0.03916972,101.95271
SGP,Singapore,1977,72,0,72,0,0,102.3746325,0,0,0,0,0,0,0,0.0504975,102.324135
SGP,Singapore,1978,72,0,72,0,0,105.3736428,0,0,0,0,0,0,0,0.053602774,105.32004
SGP,Singapore,1979,72,0,72,0,0,112.3333086,0,0,0,0,0,0,0,0.007838611,112.32547
SGP,Singapore,1980,72,0,72,0,0,111.5711542,0,0,0,0,0,0,0,0.03463417,111.53652
SGP,Singapore,1981,72,0,72,0,0,128.3598028,0,0,0,0,0,0,0,0.053602774,128.3062
SGP,Singapore,1982,72,0,72,0,0,124.8936385,0,0,0,0,0,0,0,0.018968528,124.87467
SGP,Singapore,1983,72,0,72,0,0,132.3115769,0,0,0,0,0,0,0,0.037936945,132.27364
SGP,Singapore,1984,72,0,72,0,0,139.1025283,0,0,0,0,0,0,0,0.058138333,139.04439
SGP,Singapore,1985,72,0,72,0,0,141.8936422,0,0,0,0,0,0,0,0.13194223,141.7617
SGP,Singapore,1986,72,0.001649621,72,0.164690463,0.2713375,164.4847111,0.2713375,0,0,0,0,0,0,0.08163111,164.40308
SGP,Singapore,1987,72,0.001568739,72,0.156628191,0.2713375,172.9653564,0.2713375,0,0,0,0,0,0,0.13646638,172.82889
SGP,Singapore,1988,72,0.001355615,72,0.135377959,0.2713375,200.1582606,0.2713375,0,0,0,0,0,0,0.15997055,199.99829
SGP,Singapore,1989,72,0.001188689,72,0.118727758,0.2713375,228.266205,0.2713375,0,0,0,0,0,0,0.144305,228.1219
SGP,Singapore,1990,72,0.000994521,72,0.099353323,0.2713375,272.8322603,0.2713375,0,0,0,0,0,0,0.24944027,272.58282
SGP,Singapore,1991,72,0.002818009,72,0.281008981,0.78209,277.5328581,0.78209,0,0,0,0,0,0,0.14760806,277.38525
SGP,Singapore,1992,72,0.002626178,72,0.261929959,0.78209,297.8053661,0.78209,0,0,0,0,0,10.45,0.21480611,287.14056
SGP,Singapore,1993,72,0.002403252,72,0.239749057,0.78209,325.4298286,0.78209,0,0,0,0,0,14.25,0.2382986,310.94153
SGP,Singapore,1994,72,0.00210069,72,0.209628677,0.78209,372.3014072,0.78209,0,0,0,0,0,14.25,0.2853072,357.7661
SGP,Singapore,1995,72,0.002014871,72,0.201081988,0.78209,388.1587636,0.78209,0,0,0,0,0,14.25,0.13316362,373.7756
